,interest,vacancy,inflation,price,value,adj_price,adj_value,next_quarter,increase,interest_ratio,vacancy_ratio,price_ratio,value_ratio,inflation_ratio
2013-05-04,3.35,8.2,231.893,219000.0,215692.51967937115,94440.10815332933,93013.81226659328,94236.1729833459,0,0.9527455698971778,0.9551971326164874,1.0817334750440915,1.0159392578962372,1.004831566803092
2013-05-11,3.42,8.2,231.893,186500.0,215692.51967937115,80425.02361002704,93013.81226659328,98091.28915084642,1,0.9748931038263349,0.9560538116591928,0.9223850720849927,1.0157737190518437,1.0045653670742238
2013-05-18,3.51,8.2,231.893,200500.0,215692.51967937115,86462.2907979111,93013.81226659328,110727.50325543142,1,1.002306425041186,0.9569120287253141,0.9911073166933899,1.0156082341450148,1.0042993083511322
2013-05-25,3.59,8.2,231.893,207000.0,215692.51967937115,89265.30770657158,93013.81226659328,92308.61489959565,1,1.0262781748213305,0.9577717879604671,1.0244016781382081,1.0154428031493927,1.004033390521811
2013-06-01,3.81,8.2,231.893,205000.0,216958.2894539405,88402.84096544527,93559.65443283778,105975.7476107286,1,1.0889902709833454,0.9586330935251798,1.012865385724508,1.0211184814511265,1.003767613474373
2013-06-08,3.91,8.2,232.445,220000.0,216958.2894539405,94646.04530103895,93337.47314587988,96341.588737026,1,1.1165906969081225,0.9594959495949594,1.086770966913619,1.0207460178960723,1.0058445155646125
2013-06-15,3.98,8.2,232.445,235000.0,216958.2894539405,101099.18475338252,93337.47314587988,103192.54615832563,1,1.1346491228070175,0.9603603603603605,1.1597617344492985,1.0203738259618302,1.0055164253244453
2013-06-22,3.93,8.2,232.445,211500.0,216958.2894539405,90989.26627804428,93337.47314587988,92916.11002637618,1,1.119045011499288,0.9612263300270514,1.0431420523682349,1.020001905351387,1.0051885490499635
2013-06-29,4.46,8.2,232.445,215000.0,216958.2894539405,92494.99881692445,93337.47314587988,85591.15672168751,0,1.2644204557845382,0.9620938628158844,1.0612298286835236,1.0196302557681625,1.0048608865319275
2013-07-13,4.51,8.3,232.9,250315.0,216580.420930908,107477.45813653928,92992.88146453757,81762.23632574282,0,1.2726976718945024,0.9744863400316098,1.231700563938874,1.017518406691325,1.0064617055398941
2013-07-20,4.37,8.3,232.9,226100.0,216580.420930908,97080.29197080292,92992.88146453757,81525.57677740736,0,1.228191546859799,0.9751468594667874,1.1129589114335674,1.0170986931129875,1.006101339862342
2013-07-27,4.31,8.3,232.9,226250.0,216580.420930908,97144.69729497637,92992.88146453757,89442.75877416345,0,1.206438068579426,0.9758082749265206,1.1140927572891401,1.0166793256450553,1.0057412321517638
2013-08-03,4.39,8.3,233.456,217000.0,217181.0139084926,92951.13426084573,93028.6708880871,80455.68731838626,0,1.2231688367357874,0.9764705882352942,1.0691516768455895,1.0190232398699521,1.0077350062241979
2013-08-10,4.4,8.3,233.456,220000.0,217181.0139084926,94236.1729833459,93028.6708880871,92909.01324220418,0,1.2200063986349579,0.9771338012225492,1.0829065286957924,1.0185482728810105,1.0073281124729263
2013-08-17,4.4,8.3,233.456,229000.0,217181.0139084926,98091.28915084642,93028.6708880871,76890.21785561726,0,1.2145018313073943,0.9777979157227007,1.127394008111026,1.018139045998735,1.0070324720098058
2013-08-24,4.58,8.3,233.456,258500.0,217181.0139084926,110727.50325543142,93028.6708880871,87142.2469030329,0,1.2575773576935263,0.9784629335751531,1.2650208283298412,1.0177301478183753,1.006737005030653
2013-08-31,4.51,8.3,233.456,215500.0,217181.0139084926,92308.61489959565,93028.6708880871,80947.85679898091,0,1.2325642508014927,0.9791288566243197,1.0560328823346037,1.0173215779440574,1.0064417113828106
2013-09-07,4.57,8.3,233.544,247500.0,217511.58551821753,105975.7476107286,93135.16318904255,80947.85679898091,0,1.2430170519928863,0.9797956867196368,1.211418166867346,1.0184308667084268,1.0065185114952064
2013-09-14,4.57,8.3,233.544,225000.0,217511.58551821753,96341.588737026,93135.16318904255,71574.94706436207,0,1.2366777685262282,0.980463425715584,1.0985490514357568,1.0177727967207222,1.0062161205521727
2013-09-21,4.5,8.3,233.544,241000.0,217511.58551821753,103192.54615832563,93135.16318904255,70296.82300964132,0,1.2117446015224482,0.9811320754716982,1.1719639148831749,1.0171155766217626,1.0060053216618279
2013-09-28,4.32,8.3,233.544,217000.0,217511.58551821753,92916.11002637618,93135.16318904255,88614.80398490361,0,1.1586548380441513,0.9818016378525933,1.0530773769227482,1.0164592047661802,1.005794611076299
2013-10-05,4.22,8.2,233.669,200000.0,216772.55373038465,85591.15672168751,92769.0680964889,84364.69348203053,0,1.1275885103540415,0.9708561020036431,0.9695828798513406,1.0124195142229624,1.0061117948731537
2013-10-12,4.23,8.2,233.669,191053.0,216772.55373038465,81762.23632574282,92769.0680964889,78627.04430315188,0,1.1254604993860007,0.9717411121239744,0.9260313478864108,1.011834090699999,1.0058907433423045
2013-10-19,4.28,8.2,233.669,190500.0,216772.55373038465,81525.57677740736,92769.0680964889,71401.85644826766,0,1.1334283968221635,0.97284964636094,0.9245574728762409,1.0112270199453652,1.0057216470483652
2013-10-26,4.13,8.2,233.669,209000.0,216772.55373038465,89442.75877416345,92769.0680964889,76714.494576859,0,1.089599188229325,0.9739607126541799,1.0143438941266893,1.010620677203213,1.0055526075970822
2013-11-02,4.1,8.2,233.669,188000.0,216487.00764322185,80455.68731838626,92646.86699700082,87031.46293521038,1,1.0776929687105088,0.9750743196890007,0.9132379994819131,1.00871041596306,1.0053836249597976
2013-11-09,4.16,8.2,234.1,217500.0,216487.00764322185,92909.01324220418,92476.2954477667,72172.43267797933,0,1.089334273340719,0.9761904761904763,1.0532180560872604,1.0081320701415517,1.007032900307201
2013-11-16,4.35,8.2,234.1,180000.0,216487.00764322185,76890.21785561726,92476.2954477667,82786.02571885865,1,1.1336072967825999,0.9773091909236763,0.872522504508732,1.007569958608129,1.0067954474703409
2013-11-23,4.22,8.2,234.1,204000.0,216487.00764322185,87142.2469030329,92476.2954477667,70898.80151307383,0,1.095228588540627,0.9784304726938963,0.988490257248812,1.007008473566624,1.0065581065872369
2013-12-07,4.46,8.2,234.719,190000.0,216495.88574521424,80947.85679898091,92236.19977301125,69059.60309793754,0,1.1510819932499505,0.979554330346887,0.9228024389257496,1.0064880893606285,1.0089301324247932
2013-12-14,4.42,8.2,234.719,190000.0,216495.88574521424,80947.85679898091,92236.19977301125,74101.3778026336,0,1.1345641228156778,0.9806807727690893,0.9247025391976071,1.0059703816373429,1.0086408143840084
2013-12-21,4.47,8.2,234.719,168000.0,216495.88574521424,71574.94706436207,92236.19977301125,79821.03818191063,1,1.1410338225909382,0.9818098088878656,0.8207813263228687,1.005453206227352,1.008349329681746
2013-12-28,4.48,8.2,234.719,165000.0,216495.88574521424,70296.82300964132,92236.19977301125,74955.09007405902,1,1.1371113388978378,0.9829414476717381,0.8106945923552634,1.004936562310081,1.0080580134017485
2014-01-04,4.53,8.3,235.288,208500.0,214192.0574662886,88614.80398490361,91033.99130694663,80349.13814977079,0,1.1433286414599817,0.9958467928011077,1.0226355984903628,0.9939362690608518,1.0101624106559752
2014-01-11,4.51,8.3,235.288,198500.0,214192.0574662886,84364.69348203053,91033.99130694663,84578.04015765346,1,1.1319079106134466,0.9967667436489609,0.9741855918875879,0.9936301380303413,1.0098233263785932
2014-01-18,4.41,8.3,235.288,185000.0,214192.0574662886,78627.04430315188,91033.99130694663,80349.13814977079,1,1.101123595505618,0.9974578229720361,0.9062888817478602,0.9933389075075215,1.0095226182191672
2014-01-25,4.39,8.3,235.288,168000.0,214192.0574662886,71401.85644826766,91033.99130694663,82463.58915371214,1,1.0909438470728792,0.9981498612395932,0.8227757435991184,0.9930478476525635,1.0092220890979466
2014-02-01,4.32,8.3,235.288,180500.0,214368.51362485703,76714.494576859,91108.98712422946,90748.69786170742,1,1.0687473238498502,0.9988428604489701,0.8835365031138872,0.9935591867918542,1.0089217388550833
2014-02-08,4.23,8.3,235.547,205000.0,214368.51362485703,87031.46293521038,91008.806575697,82306.95852573463,0,1.0424644549763036,0.9995368226030571,0.9998342676218679,0.9932526204320655,1.0097102777328044
2014-02-15,4.28,8.3,235.547,170000.0,214368.51362485703,72172.43267797933,91008.806575697,87160.95864391899,1,1.0510507674144038,1.0002317497103128,0.8324099766030648,0.9929229774799112,1.009388422450991
2014-02-22,4.33,8.3,235.547,195000.0,214368.51362485703,82786.02571885865,91008.806575697,90537.6543783081,1,1.0593272171253822,1.000927643784787,0.9557231558431019,0.9925935532604776,1.00917136093953
2014-03-01,4.37,8.3,235.547,167000.0,212988.45309232737,70898.80151307383,90422.91054113505,83995.3063929292,1,1.0649046347064062,1.0016245068461362,0.8200253127574088,0.9859974790510297,1.0089543927629423
2014-03-08,4.28,8.3,236.028,163000.0,212988.45309232737,69059.60309793754,90238.63825153261,83252.18879488768,1,1.0394656952034,1.0023223409196471,0.8031141423606041,0.98579160460558,1.0107573761011743
2014-03-15,4.37,8.3,236.028,174900.0,212988.45309232737,74101.3778026336,90238.63825153261,77983.06292179353,1,1.0570777317765272,1.003021148036254,0.8647287316266062,0.9859528132762093,1.0105001497622
2014-03-22,4.32,8.3,236.028,188400.0,212988.45309232737,79821.03818191063,90238.63825153261,99059.56641417016,1,1.0411085878481716,1.003720930232558,0.9295345837190263,0.9861140746810794,1.0101885911615034
2014-03-29,4.4,8.3,236.028,176915.0,212988.45309232737,74955.09007405902,90238.63825153261,96530.38599508496,1,1.0566177149718297,1.0044216895508495,0.8731209129313497,0.9862753888460707,1.0098772246218222
2014-04-05,4.41,7.5,236.468,190000.0,211993.43651222184,80349.13814977079,89649.9469324483,101011.37693791106,1,1.0547812888091623,0.9099393373775082,0.9363657050184558,0.9819154455379606,1.0114114627887083
2014-04-12,4.34,7.5,236.468,200000.0,211993.43651222184,84578.04015765346,89649.9469324483,92842.88709799662,1,1.0343752864607205,0.9122807017543859,0.9834112702524804,0.9821632026302328,1.0110633421768809
2014-04-19,4.27,7.5,236.468,190000.0,211993.43651222184,80349.13814977079,89649.9469324483,91790.24665470868,1,1.0142981133799276,0.9137769447047797,0.9373428966343222,0.9826104605307195,1.010675170265263
2014-04-26,4.33,7.5,236.468,195000.0,211993.43651222184,82463.58915371214,89649.9469324483,88000.74105887208,1,1.024339202038124,0.9152781037315184,0.9624663741869935,0.9830581259617767,1.0102872962966127
2014-05-03,4.29,7.5,236.918,215000.0,214972.31250796423,90748.69786170742,90737.0113321758,101895.59491027292,1,1.0108296705786397,0.9167842031029619,1.0600740553701902,0.9970611822263992,1.0117841709708795
2014-05-10,4.21,7.5,236.918,195000.0,214972.31250796423,82306.95852573463,90737.0113321758,92647.18268339931,1,0.9883521444695259,0.9182952672474689,0.9628319336979118,0.9972506363112962,1.0113588208879627
2014-05-17,4.2,7.5,236.918,206500.0,214972.31250796423,87160.95864391899,90737.0113321758,89278.19422218479,1,0.982235214751518,0.919811320754717,1.0208259716075767,0.9973147141888566,1.010941792055813
2014-05-24,4.14,7.5,236.918,214500.0,214972.31250796423,90537.6543783081,90737.0113321758,98964.03604817654,1,0.9650782265656519,0.9213323883770376,1.0575586286553635,0.9973788003015348,1.0105251070014813
2014-05-31,4.12,7.5,236.918,199000.0,214972.31250796423,83995.3063929292,90737.0113321758,84224.711530363,1,0.957796852646638,0.9228584950307619,0.9812778669211591,0.9974428946509184,1.0101087653000527
2014-06-07,4.14,7.5,237.231,197500.0,217486.14986420295,83252.18879488768,91676.9519431284,80007.74811876519,0,0.9600856263657849,0.9243896657975824,0.974759425672126,1.0089452910957744,1.0110007693137961
2014-06-14,4.2,7.5,237.231,185000.0,217486.14986420295,77983.06292179353,91676.9519431284,80849.93494106797,1,0.9723087881755854,0.9259259259259259,0.9148023289992433,1.0088977795756051,1.0105586730892566
2014-06-21,4.17,7.5,237.231,235000.0,217486.14986420295,99059.56641417016,91676.9519431284,96219.84444809392,0,0.964247598719317,0.9274673008323424,1.1603910118885004,1.008850272529887,1.0101626224307145
2014-06-28,4.14,7.5,237.231,229000.0,217486.14986420295,96530.38599508496,91676.9519431284,80007.74811876519,0,0.956629932456452,0.9290138161029061,1.131408627494351,1.0088027699579882,1.0097668820850292
2014-07-05,4.12,7.4,237.498,239900.0,216307.8579546356,101011.37693791106,91077.75979361325,92658.88893568631,0,0.9512054344447899,0.9183770883054893,1.182072052497538,1.0033955157894123,1.0104854085496457
2014-07-12,4.15,7.4,237.498,220500.0,216307.8579546356,92842.88709799662,91077.75979361325,82971.82327422818,0,0.9594522496887782,0.9201339072214253,1.085915460543793,1.003453738904326,1.010067802701263
2014-07-19,4.13,7.4,237.498,218000.0,216307.8579546356,91790.24665470868,91077.75979361325,89500.06317651518,0,0.9564442860960185,0.9221183800623053,1.0768993127642017,1.0034781392789376,1.00968810022273
2014-07-26,4.13,7.4,237.498,209000.0,216307.8579546356,88000.74105887208,91077.75979361325,88447.12125679146,1,0.9574676772180115,0.9241114313160423,1.0341200625952836,1.003502540840236,1.0093086831107727
2014-08-02,4.12,7.4,237.498,242000.0,213672.44519584207,101895.59491027292,89968.10297174801,89289.47479257043,0,0.9559591272143144,0.9261131167268353,1.1956103693546745,0.9915334886276215,1.0089295510438097
2014-08-09,4.14,7.4,237.46,220000.0,213672.44519584207,92647.18268339931,89982.50029303548,88613.95121169029,0,0.9616724738675958,0.9281234925229137,1.0866088003154966,0.9918440367416813,1.0084382523981803
2014-08-16,4.12,7.4,237.46,212000.0,213672.44519584207,89278.19422218479,89982.50029303548,83128.32566049042,0,0.9582252437606227,0.9301426154218033,1.047892010850017,0.9921547794439154,1.0081085995045476
2014-08-23,4.1,7.4,237.46,235000.0,213672.44519584207,98964.03604817654,89982.50029303548,81018.4696792597,0,0.9548548907201717,0.9321705426356589,1.1609162992648416,0.9924657169172733,1.007779162063904
2014-08-30,4.1,7.4,237.46,200000.0,213672.44519584207,84224.711530363,89982.50029303548,91004.52059665103,1,0.9569120287253141,0.934207331876669,0.993535522907299,0.9927768493449342,1.0074499398650965
2014-09-06,4.1,7.4,237.477,190000.0,212243.39518808032,80007.74811876519,89374.29527410248,85650.06857084807,1,0.9586761994694005,0.9362530413625304,0.9461636702263362,0.9865723748965869,1.0071916369713467
2014-09-13,4.12,7.4,237.477,192000.0,212243.39518808032,80849.93494106797,89374.29527410248,85184.4640468652,1,0.9653059385419482,0.9383077298219946,0.9612322257724999,0.9870371966010764,1.006868650762363
2014-09-20,4.23,7.4,237.477,228500.0,212243.39518808032,96219.84444809392,89374.29527410248,75613.31987203243,0,0.9925992779783395,0.9403714565004888,1.143581124001075,0.9875024565117558,1.0065458716374038
2014-09-27,4.2,7.4,237.477,190000.0,212243.39518808032,80007.74811876519,89374.29527410248,89458.01224296796,1,0.9868956168097605,0.9424442811658096,0.955589463291437,0.9879681552485899,1.0062232993973728
2014-10-04,4.19,7.0,237.43,220000.0,213430.1078084276,92658.88893568631,89891.8029770575,87328.05957051634,0,0.9851245648143963,0.8943488943488944,1.1061510507274683,0.9938552800675634,1.0057057024033678
2014-10-11,4.12,7.0,237.43,197000.0,213430.1078084276,82971.82327422818,89891.8029770575,83920.13529459375,1,0.9691048084317185,0.8969935929029079,0.9907953908863847,0.9941528449466384,1.0053976864638297
2014-10-18,3.97,7.0,237.43,212500.0,213430.1078084276,89500.06317651518,89891.8029770575,88819.02644123248,0,0.9349214256600699,0.8996539792387545,1.0665390037174434,0.9944505880636875,1.005089859137662
2014-10-25,3.92,7.0,237.43,210000.0,213430.1078084276,88447.12125679146,89891.8029770575,86044.98984456662,0,0.9246541165797234,0.90233019335647,1.0520114661542768,0.9947485095789026,1.0047822202516716
2014-11-01,3.98,7.0,237.43,212000.0,212388.39587286065,89289.47479257043,89453.0581109635,74359.86776690943,0,0.9394462097140264,0.905022376926902,1.0617237697935542,0.9902824648206731,1.004474769632878
2014-11-08,4.02,7.0,236.983,210000.0,212388.39587286065,88613.95121169029,89621.78547527066,74359.86776690943,0,0.9492325855962218,0.9077306733167082,1.0494838355943208,0.9906465311093576,1.0023134409512153
2014-11-15,4.01,7.0,236.983,197000.0,212388.39587286065,83128.32566049042,89621.78547527066,81370.94101350375,0,0.9475166992320625,0.9104552276138069,0.9864592957947886,0.9910108651863021,1.0020784617691516
2014-11-22,3.99,7.0,236.983,192000.0,212388.39587286065,81018.4696792597,89621.78547527066,82635.52225650067,1,0.9443357152610259,0.9131961866532866,0.9603125632717957,0.9913754673470712,1.0018435927368121
2014-12-06,3.89,7.0,236.252,215000.0,209943.52478735425,91004.52059665103,88864.23174718277,95348.67952673153,1,0.9220530586197466,0.9159536990437847,1.0742134485182244,0.9805393667806469,0.9985785921030781
2014-12-13,3.93,7.0,236.252,202350.0,209943.52478735425,85650.06857084807,88864.23174718277,73715.12357188867,0,0.9337902673063744,0.9187279151943464,1.0098114533014266,0.9811167680290503,0.9984541768272167
2014-12-20,3.8,7.0,236.252,201250.0,209943.52478735425,85184.4640468652,88864.23174718277,76278.94362138523,0,0.9054667094349997,0.9215189873417722,1.0032388365113747,0.9816948496961097,0.9983297925498819
2015-01-03,3.87,7.1,234.747,177500.0,211993.8769922597,75613.31987203243,90307.38496860862,95249.38405398311,1,0.9246886918163856,0.9372937293729371,0.884039072036733,0.9916837534724084,0.9919678587579644
2015-01-10,3.73,7.1,234.747,210000.0,211993.8769922597,89458.01224296796,90307.38496860862,73236.19307261813,0,0.8943194393212838,0.939918533604888,1.0414168227917695,0.9920855461286779,0.9919656016681033
2015-01-17,3.66,7.1,234.747,205000.0,211993.8769922597,87328.05957051634,90307.38496860862,91016.07809602832,1,0.8810703208184807,0.9427987742594482,1.0169606328433447,0.9922818463789106,0.9920092136867328
2015-01-24,3.63,7.1,234.747,197000.0,211993.8769922597,83920.13529459375,90307.38496860862,88476.09452125542,1,0.877422953562962,0.9456967213114753,0.9774142317580432,0.9924782243269071,0.9920528295403576
2015-01-31,3.66,7.1,234.747,208500.0,211993.8769922597,88819.02644123248,90307.38496860862,81279.47439273226,0,0.8877693814721522,0.948612538540596,1.0321570912248084,0.9926746800188072,0.9920964492294839
2015-02-07,3.59,7.1,235.342,202500.0,212489.4821222968,86044.98984456662,90289.65595698888,86497.52532689736,1,0.8740518775166215,0.9515463917525773,0.9991730490861552,0.9951479540553055,0.9946066951102003
2015-02-14,3.69,7.1,235.342,175000.0,212489.4821222968,74359.86776690943,90289.65595698888,92088.21903705047,1,0.9010565860530642,0.9544984488107549,0.8639337562178309,0.9953163928367781,0.9946023300340258
2015-02-21,3.76,7.1,235.342,175000.0,212489.4821222968,74359.86776690943,90289.65595698888,96413.09530339534,1,0.920180722891566,0.9574688796680497,0.8664013828146906,0.9954848886478127,0.9946189013599082
2015-02-28,3.8,7.1,235.342,191500.0,212489.4821222968,81370.94101350375,90289.65595698888,87552.37319673756,1,0.9320754716981132,0.9604578563995837,0.946153886352267,0.995653441517378,0.994635473237998
2015-03-07,3.75,7.1,235.976,195000.0,215730.58987361315,82635.52225650067,91420.5639020973,88362.64027569143,1,0.9223346892441585,0.9634655532359081,0.9634465161289404,1.0107161197175276,0.9972802007636895
2015-03-14,3.86,7.1,235.976,225000.0,215730.58987361315,95348.67952673153,91420.5639020973,88783.41475319472,0,0.9516855530795125,0.9664921465968587,1.1055764045426906,1.0104664734137845,0.9972454307096685
2015-03-21,3.78,7.1,235.976,173950.0,215730.58987361315,73715.12357188867,91420.5639020973,96357.35534825399,1,0.934176132313103,0.9695378151260503,0.8538499187958085,1.0102169504045762,0.9972496451325414
2015-03-28,3.69,7.1,235.976,180000.0,215730.58987361315,76278.94362138523,91420.5639020973,94674.25743824082,1,0.9148905735946216,0.9726027397260275,0.8831217599408988,1.009967550598587,0.9972538595910356
2015-04-04,3.7,6.8,236.222,225000.0,217042.212111048,95249.38405398311,91880.608965739,100825.93242982095,1,0.920089904834776,0.9352023274266067,1.100103287475324,1.0157373530717528,0.9982777363122621
2015-04-11,3.66,6.8,236.222,173000.0,217042.212111048,73236.19307261813,91880.608965739,94944.41970474807,1,0.9133752459567118,0.9389272437599575,0.8461686787785297,1.0153669156872496,0.9982619974270476
2015-04-18,3.67,6.8,236.222,215000.0,217042.212111048,91016.07809602832,91880.608965739,100825.93242982095,1,0.919134999759187,0.9406757116254322,1.0491298697033251,1.014905930133332,0.9982819550668671
2015-04-25,3.65,6.8,236.222,209000.0,217042.212111048,88476.09452125542,91880.608965739,85071.88048766143,0,0.9171740601140426,0.9424307036247335,1.0189912286870222,1.0144453629724925,0.9983019135047045
2015-05-02,3.68,6.8,236.222,192000.0,216916.2997481759,81279.47439273226,91827.30641014634,94524.31165295714,1,0.9273564332444876,0.944192256341789,0.9359312675475395,1.0134084359821205,0.9983218727406075
2015-05-09,3.8,6.8,237.001,205000.0,216916.2997481759,86497.52532689736,91525.47868919367,91373.88513357393,1,0.9600621902633368,0.9459604066345639,0.9983657146603355,1.0129604140976316,1.001570697435335
2015-05-16,3.85,6.8,237.001,218250.0,216916.2997481759,92088.21903705047,91525.47868919367,100826.35600946088,1,0.9747784594410361,0.9477351916376305,1.0625708052842977,1.0127836040201053,1.0015639415096926
2015-05-23,3.84,6.8,237.001,228500.0,216916.2997481759,96413.09530339534,91525.47868919367,98095.64220087131,1,0.974001268230818,0.9495166487647692,1.1089955386309758,1.0126068556554502,1.0015571856751921
2015-05-30,3.87,6.8,237.001,207500.0,216916.2997481759,87552.37319673756,91525.47868919367,98725.80692593045,1,0.9831932773109244,0.9513048157115953,1.006980737643721,1.0124301689713622,1.0015504299318307
2015-06-06,3.87,6.8,237.657,210000.0,214441.67428703752,88362.64027569143,90231.58345305946,92000.77474336626,1,0.9844919524485104,0.9530997304582209,1.0195412064570943,1.000927831595174,1.0042623292124562
2015-06-13,4.04,6.8,237.657,211000.0,214441.67428703752,88783.41475319472,90231.58345305946,98948.2016690667,1,1.0281407527039592,0.9549014312719416,1.0232497412032417,1.0009755089565593,1.004202023458914
2015-06-20,4.0,6.8,237.657,229000.0,214441.67428703752,96357.35534825399,90231.58345305946,79158.56133525335,0,1.0186590920221361,0.9567099567099566,1.107288315262874,1.0012491401277024,1.0041672632165526
2015-06-27,4.02,6.8,237.657,225000.0,214441.67428703752,94674.25743824082,90231.58345305946,95790.28033920287,1,1.024655654134601,0.9585253456221199,1.0839154360675178,1.0015229209418504,1.0041325053805448
2015-07-04,4.08,7.3,238.034,240000.0,214534.4590474724,100825.93242982095,90127.65363245268,90963.39170413867,0,1.0404080031384857,1.0295633306211012,1.1556411586043411,1.0022219553682756,1.0056597655512742
2015-07-11,4.04,7.3,238.034,226000.0,214534.4590474724,94944.41970474807,90127.65363245268,86231.19213571528,0,1.0307133745461683,1.0301221166892809,1.0885311498490209,1.0024877911675631,1.0055941590278912
2015-07-18,4.09,7.3,238.034,240000.0,214534.4590474724,100825.93242982095,90127.65363245268,91068.55169454808,0,1.0436233377496442,1.0304017372421281,1.15595157600289,1.0026475752206985,1.0055503716414207
2015-07-25,4.04,7.3,238.034,202500.0,214534.4590474724,85071.88048766143,90127.65363245268,88018.91197267523,1,1.0314218381775333,1.0306815096388813,0.976962971897238,1.0028074102171247,1.0055065880681222
2015-08-01,3.98,7.3,238.034,225000.0,214713.6484200485,94524.31165295714,90202.93253066725,92330.471579461,0,1.0168525524492704,1.0309614340032591,1.0848098801146004,1.0037888509642667,1.0054628083074977
2015-08-08,3.91,7.3,238.033,217500.0,214713.6484200485,91373.88513357393,90203.31148204178,85288.02564522703,0,1.0000491859721607,1.0312415104591144,1.0478237506716819,1.0039327405600382,1.005414890180393
2015-08-15,3.94,7.3,238.033,240000.0,214713.6484200485,100826.35600946088,90203.31148204178,87808.85398942092,0,1.0086151725495989,1.0315217391304348,1.1564335884653163,1.0038387593381464,1.0053711998809576
2015-08-22,3.93,7.3,238.033,233500.0,214713.6484200485,98095.64220087131,90203.31148204178,88228.99204678657,0,1.0070963926670609,1.0318021201413428,1.1237078100561761,1.003744795710348,1.0053244105563597
2015-08-29,3.84,7.3,238.033,235000.0,214713.6484200485,98725.80692593045,90203.31148204178,87062.21794154633,0,0.9853928148440583,1.0320826536160956,1.1285243297655219,1.0036508496717031,1.0052776255866487
2015-09-05,3.89,7.3,237.498,218500.0,214979.86365925756,92000.77474336626,90518.59959210502,90426.94134025346,0,0.9992590031121868,1.0323633396790861,1.0508888436708042,1.0047771504410306,1.0030150806008589
2015-09-12,3.9,7.3,237.498,235000.0,214979.86365925756,98948.2016690667,90518.59959210502,96735.79771282927,0,1.002818572912031,1.0326441784548421,1.1265995500977246,1.0046590906648334,1.0030119850789543
2015-09-19,3.91,7.3,237.498,188000.0,214979.86365925756,79158.56133525335,90518.59959210502,75706.27647090987,0,1.006335379132845,1.032925170068027,0.9014458542342874,1.004412077575968,1.0030102744039937
2015-09-26,3.86,7.3,237.498,227500.0,214979.86365925756,95790.28033920287,90518.59959210502,73603.32434671793,0,0.9947467538903756,1.0332063146434405,1.0872861961526796,1.0041651859222616,1.0030085637348682
2015-10-03,3.85,7.0,237.733,216250.0,211995.30128299937,90963.39170413867,89173.69539903983,84114.58771649303,0,0.9940417080436942,0.9918256130790191,1.0346842349823566,0.9902464430128944,1.0039801486350968
2015-10-10,3.76,7.0,237.733,205000.0,211995.30128299937,86231.19213571528,89173.69539903983,82052.74939827985,0,0.9729299363057325,0.9929078014184396,0.9795048263124768,0.9902685120191186,1.0039592754668831
2015-10-17,3.82,7.0,237.733,216500.0,211995.30128299937,91068.55169454808,89173.69539903983,73637.08279332807,0,0.9902786779001945,0.9929078014184396,1.0347854460892225,0.9903961634488703,1.003934571236984
2015-10-24,3.79,7.0,237.733,209250.0,211995.30128299937,88018.91197267523,89173.69539903983,95097.0326359551,1,0.9841206431638868,0.9929078014184396,0.9990084283589489,0.9905238477929035,1.0039098682228396
2015-10-31,3.76,7.0,237.733,219500.0,211995.30128299937,92330.471579461,89173.69539903983,80897.9674385681,0,0.9773556610847287,0.9929078014184396,1.0472712592211988,0.9906515650639502,1.0038851664243595
2015-11-07,3.87,7.0,238.017,203000.0,210403.77695850912,85288.02564522703,88398.63411374361,82056.66228469342,0,1.0062,0.9929078014184396,0.9691694669384308,0.9834818599015849,1.0050365168584945
2015-11-14,3.98,7.0,238.017,209000.0,210403.77695850912,87808.85398942092,88398.63411374361,81740.65459938651,0,1.0348,0.9929078014184396,0.9980897803247374,0.9836573410395925,1.004988613080792
2015-11-21,3.97,7.0,238.017,210000.0,210403.77695850912,88228.99204678657,88398.63411374361,77948.56237570364,0,1.0324581145286322,0.9929078014184396,1.002865329512894,0.9838328848104281,1.0049042417229401
2015-12-05,3.93,7.0,237.761,207000.0,210509.34914287375,87062.21794154633,88538.21658845386,90305.77956989247,1,1.0224646019912944,0.9929078014184396,0.9876316658714721,0.9844928795944018,1.0037600086188005
2015-12-12,3.95,7.0,237.761,215000.0,210509.34914287375,90426.94134025346,88538.21658845386,75604.83870967741,0,1.027873692638743,0.9929078014184396,1.0236407918108736,0.9846592826924029,1.0036966117247414
2015-12-19,3.97,7.0,237.761,230000.0,210509.34914287375,96735.79771282927,88538.21658845386,75394.8252688172,0,1.0326646991146013,0.9929078014184396,1.0935557018506326,0.9846091689587412,1.0035736706531233
2015-12-26,3.96,7.0,237.761,180000.0,210509.34914287375,75706.27647090987,88538.21658845386,77284.94623655913,1,1.0299089726918076,0.9929078014184396,0.8575787144565232,0.9845590603258457,1.003450759695497
2016-01-02,4.01,7.0,237.761,175000.0,211091.67936569315,73603.32434671793,88783.13910426569,84005.37634408602,1,1.0418186360229826,0.9929078014184396,0.8357671607795596,0.987180693123836,1.0033278788407998
2016-01-09,3.97,7.0,237.652,199900.0,211091.67936569315,84114.58771649303,88823.85983105261,71132.08810336748,0,1.0309113607990013,0.9931787175989085,0.9527248730592267,0.9872607974122533,1.0026315428646162
